filename,m,n,k,initial_fitness,fitness,iteration,execution_time(s),num_particles,neighborhood_size,inertia_type,inertia_value,c1,c2,dist_type,selection_type
scpb5.txt,3000,300,150,300,300,1,0.007424116134643555,10,,linear,,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.01068115234375,10,,linear,,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.011553525924682617,10,,linear,,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007357120513916016,10,,linear,,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006658315658569336,10,,linear,,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006762266159057617,10,,linear,,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0069997310638427734,10,,linear,,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007596492767333984,10,,linear,,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006826639175415039,10,,linear,,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006757497787475586,10,,linear,,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00670313835144043,10,,linear,,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006680727005004883,10,,linear,,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006865978240966797,10,,linear,,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006918191909790039,10,,linear,,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0069348812103271484,10,,linear,,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006992340087890625,10,,linear,,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007056713104248047,10,,linear,,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007527589797973633,10,,linear,,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.006954193115234375,10,,linear,,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007035255432128906,10,,linear,,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007070064544677734,10,,linear,,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007180452346801758,10,,linear,,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0071086883544921875,10,,linear,,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00712275505065918,10,,linear,,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00750732421875,10,,fixed,0.2,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007219791412353516,10,,fixed,0.2,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007316112518310547,10,,fixed,0.2,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007401466369628906,10,,fixed,0.2,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007277250289916992,10,,fixed,0.2,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00737452507019043,10,,fixed,0.2,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007386684417724609,10,,fixed,0.2,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007407426834106445,10,,fixed,0.2,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007344722747802734,10,,fixed,0.5,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007433652877807617,10,,fixed,0.5,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00747227668762207,10,,fixed,0.5,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0073587894439697266,10,,fixed,0.5,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00731658935546875,10,,fixed,0.5,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007161140441894531,10,,fixed,0.5,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007385730743408203,10,,fixed,0.5,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007660388946533203,10,,fixed,0.5,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0073511600494384766,10,,fixed,0.7,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007310628890991211,10,,fixed,0.7,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007282257080078125,10,,fixed,0.7,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.00801229476928711,10,,fixed,0.7,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007013082504272461,10,,fixed,0.7,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007074832916259766,10,,fixed,0.7,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.008333921432495117,10,,fixed,0.7,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0072176456451416016,10,,fixed,0.7,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007188320159912109,10,30,linear,,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007599592208862305,10,30,linear,,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0072748661041259766,10,30,linear,,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0073354244232177734,10,30,linear,,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007117509841918945,10,30,linear,,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007455587387084961,10,30,linear,,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007327556610107422,10,30,linear,,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007441997528076172,10,30,linear,,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007323503494262695,10,30,linear,,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007159709930419922,10,30,linear,,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007369518280029297,10,30,linear,,1.5,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007188320159912109,10,30,linear,,1.5,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007433891296386719,10,30,linear,,2.0,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.009275674819946289,10,30,linear,,2.0,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007587909698486328,10,30,linear,,2.0,2.0,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.0073931217193603516,10,30,linear,,2.0,2.0,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007711648941040039,10,30,linear,,1.5,1.5,bit-wise,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007304191589355469,10,30,linear,,1.5,1.5,HD,stochastic
scpb5.txt,3000,300,150,300,300,1,0.007277250289916992,10,30,linear,,1.5,2.0,bit-wise,stochastic
