filename,m,n,k,initial_fitness,fitness,iteration,execution_time(s),num_particles,neighborhood_size,inertia_type,inertia_value,c1,c2,dist_type,selection_type
scpc5.txt,4000,400,200,400,400,1,0.2532505989074707,100,,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,1,0.23313379287719727,100,,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,12,2.9400861263275146,100,,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,400,400,1,0.20201730728149414,100,,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,3,0.7708582878112793,100,,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,6,1.4589154720306396,100,,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,9,2.275862455368042,100,,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,12,3.0688812732696533,100,,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,14,3.623626708984375,100,,linear,,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,35,9.145598888397217,100,,linear,,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,1,0.25040650367736816,100,,linear,,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,2,0.6504132747650146,100,,linear,,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,17,4.477160215377808,100,,fixed,0.2,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,41,10.734814643859863,100,,fixed,0.2,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,8,2.0134177207946777,100,,fixed,0.2,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,15,3.731834650039673,100,,fixed,0.2,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,22,5.765189170837402,100,,fixed,0.5,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,5,1.2217483520507812,100,,fixed,0.5,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,22,5.877459526062012,100,,fixed,0.5,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,398,400,4,1.0180003643035889,100,,fixed,0.5,2.0,2.0,wHD,stochastic
scpc5.txt,4000,400,200,399,400,20,5.437338829040527,100,,fixed,0.7,1.5,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,7,2.381359338760376,100,,fixed,0.7,1.5,2.0,wHD,stochastic
scpc5.txt,4000,400,200,398,400,8,2.740180730819702,100,,fixed,0.7,2.0,1.5,wHD,stochastic
scpc5.txt,4000,400,200,399,400,8,2.1622040271759033,100,,fixed,0.7,2.0,2.0,wHD,stochastic
