filename,m,n,k,initial_fitness,fitness,iteration,execution_time(s),num_particles,neighborhood_size,inertia_type,inertia_value,c1,c2,dist_type,selection_type
scpa5.txt,3000,300,150,292,295,100,1.6981337070465088,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,292,296,300,4.761621713638306,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,292,297,500,7.641081094741821,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,292,297,700,10.790330410003662,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,292,297,1000,15.538487672805786,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,295,295,100,1.8914997577667236,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,296,300,5.474211931228638,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,296,500,9.113292455673218,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,296,700,12.771764039993286,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,297,1000,18.117592334747314,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,290,296,100,1.6653244495391846,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,290,296,300,5.452336549758911,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,290,296,500,9.115455865859985,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,290,299,700,12.811781644821167,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,290,299,1000,18.016772270202637,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,294,298,100,1.7071189880371094,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,294,299,300,5.396493434906006,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,294,299,500,8.895485162734985,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,294,299,700,12.458670377731323,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,294,299,1000,17.507411003112793,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,289,296,100,1.909644603729248,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,289,297,300,5.506304979324341,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,289,297,500,8.897427558898926,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,289,298,700,12.611652374267578,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,289,298,1000,17.79611825942993,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,288,296,100,2.063131332397461,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,288,296,300,5.834421873092651,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,288,296,500,9.31808853149414,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,288,296,700,13.010629892349243,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,288,297,1000,18.120164394378662,10,,linear,,1.5,2.0,wHD,stochastic
scpa5.txt,3000,300,150,293,296,100,1.72076416015625,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,293,296,300,5.093992471694946,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,293,297,500,8.51934266090393,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,293,297,700,12.281980752944946,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,293,297,1000,17.54626774787903,10,,linear,,2.0,1.5,wHD,stochastic
scpa5.txt,3000,300,150,295,295,100,1.7087042331695557,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,296,300,5.507744789123535,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,298,500,9.128813743591309,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,298,700,12.692051410675049,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,295,298,1000,18.241210460662842,10,,linear,,2.0,2.0,wHD,stochastic
scpa5.txt,3000,300,150,291,296,100,1.8698701858520508,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,291,297,300,5.3411924839019775,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,291,297,500,8.82488751411438,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,291,297,700,12.577053308486938,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,291,297,1000,18.230082273483276,10,,linear,,1.5,1.5,wHD,stochastic
scpa5.txt,3000,300,150,287,295,100,2.171114206314087,10,,linear,,1.5,2.0,wHD,stochastic
