filename,m,n,k,fitness,iteration,execution_time(s),num_particles,inertia_type,inertia_value,neighborhood_size,c1,c2,dist_type,selection_type
scpb2.txt,3000,300,150,300,1,0.013760566711425781,10,linear,,,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.016846179962158203,10,linear,,,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.023171424865722656,10,linear,,,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.015839338302612305,10,linear,,,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.02003931999206543,10,linear,,,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.0164334774017334,10,linear,,,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016684293746948242,10,linear,,,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.016843795776367188,10,linear,,,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.014363765716552734,10,linear,,30,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.02106499671936035,10,linear,,30,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.0167849063873291,10,linear,,30,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.01761007308959961,10,linear,,30,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016365528106689453,10,linear,,30,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.016370534896850586,10,linear,,30,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.014549732208251953,10,linear,,30,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.020148515701293945,10,linear,,30,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016181230545043945,10,linear,,,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.019652605056762695,10,linear,,,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016068696975708008,10,linear,,,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.020035266876220703,10,linear,,,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.018110990524291992,10,linear,,,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.016781091690063477,10,linear,,,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.01529073715209961,10,linear,,,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.020912647247314453,10,linear,,,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.01895880699157715,10,linear,,30,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.02138042449951172,10,linear,,30,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.02521061897277832,10,linear,,30,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.019604206085205078,10,linear,,30,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016890764236450195,10,linear,,30,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.01816558837890625,10,linear,,30,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.013599634170532227,10,linear,,30,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.02047276496887207,10,linear,,30,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.017024755477905273,10,linear,,,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.02062082290649414,10,linear,,,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.015981197357177734,10,linear,,,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.02039504051208496,10,linear,,,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.013712406158447266,10,linear,,,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.01945042610168457,10,linear,,,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016211748123168945,10,linear,,,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.022368431091308594,10,linear,,,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.015538454055786133,10,linear,,30,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.017354965209960938,10,linear,,30,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016529321670532227,10,linear,,30,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.014757633209228516,10,linear,,30,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.016683101654052734,10,linear,,30,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.021357297897338867,10,linear,,30,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.019545316696166992,10,linear,,30,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.0189363956451416,10,linear,,30,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.01454925537109375,10,fixed,0.2,,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.020797252655029297,10,fixed,0.2,,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.014647245407104492,10,fixed,0.2,,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.016638517379760742,10,fixed,0.2,,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.018252849578857422,10,fixed,0.2,,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.015465259552001953,10,fixed,0.2,,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.014618158340454102,10,fixed,0.2,,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.019620180130004883,10,fixed,0.2,,2.0,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.014663934707641602,10,fixed,0.2,30,1.5,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.019123315811157227,10,fixed,0.2,30,1.5,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.01685047149658203,10,fixed,0.2,30,1.5,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.01616191864013672,10,fixed,0.2,30,1.5,2.0,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.01772141456604004,10,fixed,0.2,30,2.0,1.5,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.016056537628173828,10,fixed,0.2,30,2.0,1.5,HD,stochastic
scpb2.txt,3000,300,150,300,1,0.01826643943786621,10,fixed,0.2,30,2.0,2.0,bit-wise,stochastic
scpb2.txt,3000,300,150,300,1,0.015932083129882812,10,fixed,0.2,30,2.0,2.0,HD,stochastic
