filename,m,n,k,fitness,iteration,execution_time(s),num_particles,inertia_type,inertia_value,neighborhood_size,c1,c2,dist_type,selection_type
scpb1.txt,3000,300,150,300,1,0.021604061126708984,10,linear,,,1.5,1.5,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.014657735824584961,10,linear,,,1.5,1.5,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.019946813583374023,10,linear,,,1.5,2.0,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.01693892478942871,10,linear,,,1.5,2.0,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.01992940902709961,10,linear,,,2.0,1.5,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.015845775604248047,10,linear,,,2.0,1.5,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.021562814712524414,10,linear,,,2.0,2.0,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.017337560653686523,10,linear,,,2.0,2.0,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.018738746643066406,10,linear,,30,1.5,1.5,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.017749309539794922,10,linear,,30,1.5,1.5,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.025150775909423828,10,linear,,30,1.5,2.0,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.017522573471069336,10,linear,,30,1.5,2.0,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.016292810440063477,10,linear,,30,2.0,1.5,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.021087169647216797,10,linear,,30,2.0,1.5,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.0158083438873291,10,linear,,30,2.0,2.0,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.01709771156311035,10,linear,,30,2.0,2.0,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.01559758186340332,10,linear,,,1.5,1.5,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.016910314559936523,10,linear,,,1.5,1.5,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.013949155807495117,10,linear,,,1.5,2.0,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.02086472511291504,10,linear,,,1.5,2.0,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.021968603134155273,10,linear,,,2.0,1.5,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.01688694953918457,10,linear,,,2.0,1.5,HD,stochastic
scpb1.txt,3000,300,150,300,1,0.015669822692871094,10,linear,,,2.0,2.0,bit-wise,stochastic
scpb1.txt,3000,300,150,300,1,0.019942760467529297,10,linear,,,2.0,2.0,HD,stochastic
